"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",32347,"San Vicente","sevilla","spain",37.39468,-6.00183,"Apartment","Entire home/apt",4,2,2,99,2,120,29,"2020-05-30",99
"2",49287,"Feria","sevilla","spain",37.39855,-5.99365,"Apartment","Entire home/apt",3,1,1,49,1,1125,28,"2020-05-30",98
"3",94187,"San Bartolomé","sevilla","spain",37.39012,-5.98676,"House","Private room",2,1,0,55,2,365,30,"2020-05-30",0
"4",108568,"Feria","sevilla","spain",37.39939,-5.99237,"Apartment","Entire home/apt",6,2,4,65,3,365,28,"2020-05-30",130
"5",116703,"Arenal","sevilla","spain",37.3868,-5.99666,"Apartment","Entire home/apt",4,1,2,65,3,365,27,"2020-05-30",195
"6",117278,"Arenal","sevilla","spain",37.38595,-5.997,"Apartment","Entire home/apt",4,1,3,60,3,365,30,"2020-05-30",0
"7",120619,"Santa Cruz","sevilla","spain",37.38814,-5.99399,"Apartment","Private room",2,1,2,35,1,30,30,"2020-05-30",0
"8",131987,"San Vicente","sevilla","spain",37.39455,-6.00094,"Apartment","Entire home/apt",4,1,2,69,4,365,30,"2020-05-30",0
"9",144918,"Triana Casco Antiguo","sevilla","spain",37.38222,-5.99989,"Apartment","Entire home/apt",4,1,2,46,2,90,29,"2020-05-30",46
"10",159596,"Arenal","sevilla","spain",37.38456,-5.99583,"Apartment","Entire home/apt",4,2,2,100,64,330,28,"2020-05-30",200
"11",179629,"Alfalfa","sevilla","spain",37.38948,-5.99238,"Apartment","Entire home/apt",5,3,4,115,3,365,30,"2020-05-30",0
"12",185356,"Cruz Roja, Capuchinos","sevilla","spain",37.4011,-5.98396,"Apartment","Entire home/apt",7,3,7,110,3,365,5,"2020-05-30",2750
"13",201209,"Las Avenidas","sevilla","spain",37.41096,-5.98477,"Apartment","Entire home/apt",8,3,5,60,2,365,0,"2020-05-30",1800
"14",207702,"Museo","sevilla","spain",37.38945,-5.99889,"Apartment","Entire home/apt",2,1,1,77,3,30,0,"2020-05-30",2310
"15",217440,"Santa Cruz","sevilla","spain",37.3885,-5.99344,"Apartment","Private room",2,1,2,35,1,7,30,"2020-05-30",0
"16",219958,"Heliópolis","sevilla","spain",37.35385,-5.98488,"Guest suite","Entire home/apt",9,3,6,120,2,365,30,"2020-05-30",0
"17",227905,"San Vicente","sevilla","spain",37.3948,-6.00121,"Apartment","Private room",1,1,1,30,1,30,30,"2020-05-30",0
"18",229403,"Feria","sevilla","spain",37.39913,-5.99088,"Apartment","Entire home/apt",2,1,1,52,1,365,30,"2020-05-30",0
"19",253430,"Alfalfa","sevilla","spain",37.39002,-5.99061,"Apartment","Entire home/apt",2,1,1,50,2,365,30,"2020-05-30",0
