"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",96033,"Este","malaga","spain",36.72031,-4.35627,"Apartment","Entire home/apt",3,2,2,49,3,90,29,"2020-05-31",49
"2",155696,"Centro","malaga","spain",36.72723,-4.4072,"Condominium","Entire home/apt",5,3,5,180,3,365,29,"2020-05-31",180
"3",159650,"Ciudad Jardin","malaga","spain",36.74604,-4.41747,"Apartment","Entire home/apt",6,3,6,60,7,30,29,"2020-05-31",60
"4",166473,"Este","malaga","spain",36.71934,-4.35942,"Apartment","Private room",3,1,0,19,5,365,25,"2020-05-31",95
"5",212845,"Este","malaga","spain",36.72606,-4.36541,"Apartment","Shared room",2,1,2,35,2,90,27,"2020-05-31",105
"6",229511,"Este","malaga","spain",36.79087,-4.38198,"House","Entire home/apt",12,4,10,200,5,365,29,"2020-05-31",200
"7",340024,"Centro","malaga","spain",36.72813,-4.41422,"Apartment","Entire home/apt",2,1,2,49,3,60,29,"2020-05-31",49
"8",358541,"Centro","malaga","spain",36.72338,-4.42208,"Apartment","Entire home/apt",2,1,1,50,2,366,26,"2020-05-31",200
"9",412798,"Teatinos-Universidad","malaga","spain",36.72369,-4.46125,"Apartment","Entire home/apt",6,4,6,115,5,1124,0,"2020-05-31",3450
"10",421077,"Centro","malaga","spain",36.72117,-4.42526,"Apartment","Entire home/apt",2,1,1,48,1,1125,30,"2020-05-31",0
"11",422922,"Centro","malaga","spain",36.72283,-4.42571,"Apartment","Entire home/apt",4,2,2,40,1,365,30,"2020-05-31",0
"12",461508,"Centro","malaga","spain",36.72292,-4.42331,"Apartment","Entire home/apt",4,1,3,55,2,1125,30,"2020-05-31",0
"13",505688,"Centro","malaga","spain",36.72526,-4.41821,"Loft","Entire home/apt",4,2,2,65,3,1125,19,"2020-05-31",715
"14",507961,"Centro","malaga","spain",36.72433,-4.41834,"Loft","Entire home/apt",2,1,1,60,3,1125,30,"2020-05-31",0
"15",508787,"Centro","malaga","spain",36.7248,-4.41913,"Loft","Entire home/apt",2,1,1,50,3,1125,22,"2020-05-31",400
"16",509073,"Centro","malaga","spain",36.7248,-4.41913,"Loft","Entire home/apt",2,1,1,50,3,1125,22,"2020-05-31",400
"17",550804,"Centro","malaga","spain",36.71643,-4.41103,"Apartment","Entire home/apt",2,0,0,300,5,1125,28,"2020-05-31",600
"18",551603,"Carretera de Cadiz","malaga","spain",36.69488,-4.44054,"Apartment","Entire home/apt",9,4,6,140,4,90,29,"2020-05-31",140
"19",577612,"Centro","malaga","spain",36.72146,-4.42335,"Loft","Entire home/apt",6,3,3,130,1,1124,30,"2020-05-31",0
"20",592667,"Bailen-Miraflores","malaga","spain",36.72205,-4.4409,"Apartment","Entire home/apt",6,4,4,85,150,365,0,"2020-05-31",2550
"21",603361,"Centro","malaga","spain",36.72851,-4.41452,"Apartment","Private room",2,1,2,38,2,27,30,"2020-05-31",0
"22",611037,"Centro","malaga","spain",36.7298,-4.42092,"Apartment","Entire home/apt",2,1,1,75,2,1125,29,"2020-05-31",75
"23",633862,"Bailen-Miraflores","malaga","spain",36.72973,-4.43524,"Apartment","Entire home/apt",2,1,0,45,2,1125,0,"2020-05-31",1350
"24",634046,"Este","malaga","spain",36.7178,-4.34829,"Condominium","Entire home/apt",5,3,5,70,3,1125,1,"2020-05-31",2030
"25",652994,"Centro","malaga","spain",36.72682,-4.41916,"Apartment","Entire home/apt",2,1,2,52,3,1125,0,"2020-05-31",1560
"26",655701,"Churriana","malaga","spain",36.64943,-4.47706,"Apartment","Entire home/apt",6,2,6,90,2,30,3,"2020-05-31",2430
"27",663794,"Centro","malaga","spain",36.73097,-4.4235,"Apartment","Entire home/apt",5,3,5,45,2,45,0,"2020-05-31",1350
"28",698604,"Centro","malaga","spain",36.72268,-4.42912,"Apartment","Private room",2,1,1,30,1,365,30,"2020-05-31",0
"29",711328,"Centro","malaga","spain",36.72054,-4.42152,"Apartment","Entire home/apt",3,1,2,66,2,1125,0,"2020-05-31",1980
"30",718943,"Este","malaga","spain",36.71735,-4.34732,"Apartment","Entire home/apt",6,3,5,150,3,1125,0,"2020-05-31",4500
"31",730157,"Centro","malaga","spain",36.72834,-4.41483,"Apartment","Entire home/apt",4,2,3,60,2,1125,28,"2020-05-31",120
"32",730403,"Carretera de Cadiz","malaga","spain",36.6933,-4.44923,"Apartment","Private room",4,1,1,30,6,1125,0,"2020-05-31",900
"33",730431,"Carretera de Cadiz","malaga","spain",36.69292,-4.44984,"Apartment","Private room",3,3,3,30,3,1125,6,"2020-05-31",720
"34",735155,"Cruz De Humilladero","malaga","spain",36.722,-4.45063,"Apartment","Entire home/apt",2,1,1,50,3,1125,29,"2020-05-31",50
"35",735157,"Cruz De Humilladero","malaga","spain",36.72089,-4.45057,"Apartment","Entire home/apt",2,1,2,50,3,1125,29,"2020-05-31",50
"36",744037,"Centro","malaga","spain",36.71739,-4.41272,"Apartment","Entire home/apt",4,2,3,50,3,60,30,"2020-05-31",0
"37",746003,"Este","malaga","spain",36.71801,-4.35463,"Apartment","Entire home/apt",4,1,3,75,2,365,29,"2020-05-31",75
"38",750408,"Centro","malaga","spain",36.72256,-4.41622,"Apartment","Entire home/apt",4,2,3,110,3,1125,15,"2020-05-31",1650
"39",753119,"Este","malaga","spain",36.71801,-4.35463,"Apartment","Entire home/apt",5,2,3,80,2,365,29,"2020-05-31",80
"40",753252,"Este","malaga","spain",36.71801,-4.35463,"Apartment","Entire home/apt",4,2,3,80,2,365,28,"2020-05-31",160
"41",783360,"Centro","malaga","spain",36.72366,-4.41938,"Apartment","Entire home/apt",9,4,7,100,2,30,29,"2020-05-31",100
"42",786626,"Centro","malaga","spain",36.72368,-4.42923,"Apartment","Entire home/apt",2,0,1,54,7,1125,29,"2020-05-31",54
"43",786648,"Centro","malaga","spain",36.72377,-4.42735,"Serviced apartment","Entire home/apt",4,1,2,70,3,1123,30,"2020-05-31",0
"44",786663,"Centro","malaga","spain",36.72361,-4.42842,"Apartment","Entire home/apt",6,1,4,90,6,1125,30,"2020-05-31",0
"45",787704,"Cruz De Humilladero","malaga","spain",36.72093,-4.44481,"Apartment","Private room",2,1,2,16,5,1125,0,"2020-05-31",480
"46",790986,"Centro","malaga","spain",36.72482,-4.41791,"Apartment","Entire home/apt",4,2,3,85,3,1125,0,"2020-05-31",2550
"47",844426,"Centro","malaga","spain",36.72471,-4.42347,"Apartment","Entire home/apt",6,2,4,200,3,20,29,"2020-05-31",200
"48",892057,"Centro","malaga","spain",36.72141,-4.42425,"Apartment","Entire home/apt",3,1,1,49,1,1000,0,"2020-05-31",1470
"49",905123,"Carretera de Cadiz","malaga","spain",36.70226,-4.44352,"Apartment","Entire home/apt",10,3,7,120,1,200,0,"2020-05-31",3600
"50",915854,"Centro","malaga","spain",36.72371,-4.42272,"Apartment","Entire home/apt",6,2,3,120,3,1125,30,"2020-05-31",0
"51",938024,"Centro","malaga","spain",36.72136,-4.42417,"Apartment","Entire home/apt",3,1,1,49,1,1000,29,"2020-05-31",49
