"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",44085,"Es Mercadal","menorca","spain",40.00946,4.20026,"Villa","Entire home/apt",6,3,5,99,5,550,30,"2020-05-31",0
"2",102558,"Ciutadella de Menorca","menorca","spain",39.94273,3.96278,"Apartment","Entire home/apt",5,2,5,50,7,30,17,"2020-05-31",650
"3",148138,"Ciutadella de Menorca","menorca","spain",40.00222,3.79919,"Apartment","Entire home/apt",6,2,3,49,1,365,27,"2020-05-31",147
"4",245722,"Alaior","menorca","spain",39.89677,4.14912,"Villa","Private room",8,3,5,200,3,365,27,"2020-05-31",600
"5",285865,"Ciutadella de Menorca","menorca","spain",40.00088,3.79955,"Apartment","Entire home/apt",4,1,1,69,4,1125,20,"2020-05-31",690
"6",294398,"Alaior","menorca","spain",39.89089,4.11607,"House","Entire home/apt",11,6,9,450,3,365,30,"2020-05-31",0
"7",295705,"Alaior","menorca","spain",39.89183,4.11577,"Cottage","Entire home/apt",16,11,0,NA,2,360,27,"2020-05-31",0
"8",325641,"Mahón","menorca","spain",39.8363,4.19367,"House","Entire home/apt",6,3,6,189,3,30,29,"2020-05-31",189
"9",334376,"Ciutadella de Menorca","menorca","spain",40.00506,3.83711,"House","Entire home/apt",4,3,3,70,3,1125,0,"2020-05-31",2100
"10",357026,"Alaior","menorca","spain",39.90397,4.07033,"Apartment","Entire home/apt",4,2,4,75,5,1125,0,"2020-05-31",2250
"11",358378,"Alaior","menorca","spain",39.90178,4.07674,"Apartment","Entire home/apt",5,2,3,40,5,60,28,"2020-05-31",80
"12",366358,"Ciutadella de Menorca","menorca","spain",40.03523,3.96514,"House","Entire home/apt",14,7,7,495,3,1125,30,"2020-05-31",0
"13",366636,"Alaior","menorca","spain",39.90258,4.07567,"Apartment","Entire home/apt",4,2,4,100,5,365,23,"2020-05-31",700
"14",370676,"Ciutadella de Menorca","menorca","spain",40.00286,3.8374,"Townhouse","Entire home/apt",8,4,5,400,2,1125,14,"2020-05-31",6400
"15",372756,"Alaior","menorca","spain",39.87428,4.13118,"House","Entire home/apt",6,3,4,500,10,365,30,"2020-05-31",0
"16",382144,"Ciutadella de Menorca","menorca","spain",40.02229,3.94258,"Cabin","Entire home/apt",2,1,1,60,3,1125,22,"2020-05-31",480
"17",386067,"Alaior","menorca","spain",39.90435,4.07296,"Condominium","Entire home/apt",5,3,5,70,7,1125,23,"2020-05-31",490
"18",394135,"Ciutadella de Menorca","menorca","spain",40.01474,3.84365,"Cottage","Entire home/apt",4,2,3,160,7,30,26,"2020-05-31",640
"19",403664,"Ciutadella de Menorca","menorca","spain",39.99328,3.8312,"House","Entire home/apt",4,2,0,142,3,1125,30,"2020-05-31",0
"20",421030,"Ciutadella de Menorca","menorca","spain",40.00662,3.84296,"Loft","Entire home/apt",2,1,1,25,3,1125,29,"2020-05-31",25
"21",459265,"Es Mercadal","menorca","spain",40.01391,4.19865,"House","Entire home/apt",6,3,5,99,5,300,30,"2020-05-31",0
"22",476724,"Ciutadella de Menorca","menorca","spain",39.9433,3.96275,"Apartment","Entire home/apt",4,2,4,45,5,180,29,"2020-05-31",45
"23",494480,"Ciutadella de Menorca","menorca","spain",39.99955,3.79833,"Apartment","Entire home/apt",4,1,1,55,1,365,20,"2020-05-31",550
"24",516153,"Mahón","menorca","spain",39.89091,4.29592,"House","Entire home/apt",6,3,6,198,15,365,0,"2020-05-31",5940
"25",517301,"Mahón","menorca","spain",39.93416,4.24318,"Cottage","Entire home/apt",4,2,3,160,2,60,22,"2020-05-31",1280
"26",527985,"Ciutadella de Menorca","menorca","spain",39.9689,3.83591,"House","Entire home/apt",8,4,6,120,5,60,25,"2020-05-31",600
"27",549304,"Ciutadella de Menorca","menorca","spain",40.00272,3.8382,"House","Entire home/apt",8,5,11,101,5,30,30,"2020-05-31",0
"28",580840,"Ciutadella de Menorca","menorca","spain",40.00094,3.83733,"House","Entire home/apt",4,2,3,70,5,30,26,"2020-05-31",280
"29",589898,"Ciutadella de Menorca","menorca","spain",39.99182,3.83059,"House","Entire home/apt",12,5,9,130,7,1125,0,"2020-05-31",3900
"30",596553,"Es Mercadal","menorca","spain",39.97333,4.15161,"House","Entire home/apt",2,1,1,120,7,90,30,"2020-05-31",0
"31",608987,"Sant Lluís","menorca","spain",39.8536,4.25934,"House","Private room",4,2,2,30,2,60,30,"2020-05-31",0
"32",636272,"Ciutadella de Menorca","menorca","spain",39.92839,3.83645,"Apartment","Entire home/apt",6,2,3,100,5,1125,27,"2020-05-31",300
"33",682506,"Ciutadella de Menorca","menorca","spain",39.96769,3.83153,"Apartment","Entire home/apt",3,2,3,65,3,100,29,"2020-05-31",65
"34",725695,"Alaior","menorca","spain",39.93534,4.13891,"Cottage","Entire home/apt",13,6,15,220,2,1125,0,"2020-05-31",6600
"35",854050,"Ciutadella de Menorca","menorca","spain",40.00309,3.80649,"Chalet","Entire home/apt",10,4,8,450,7,30,30,"2020-05-31",0
"36",854051,"Ciutadella de Menorca","menorca","spain",40.0025,3.80652,"Chalet","Entire home/apt",10,4,8,450,7,30,30,"2020-05-31",0
"37",864172,"Es Mercadal","menorca","spain",40.05232,4.10984,"Apartment","Entire home/apt",4,1,2,110,15,365,27,"2020-05-31",330
"38",877147,"Ciutadella de Menorca","menorca","spain",40.00094,3.83381,"Loft","Entire home/apt",4,1,2,99,5,60,6,"2020-05-31",2376
