"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",14551,"Girona","girona","spain",41.9965,2.83646,"Apartment","Private room",2,1,1,46,1,1125,29,"2020-05-28",46
"2",35801,"Quart","girona","spain",41.95395,2.89703,"Bed and breakfast","Private room",5,2,4,90,1,180,30,"2020-05-28",0
"3",41342,"El Port de la Selva","girona","spain",42.34655,3.20463,"Apartment","Entire home/apt",4,1,2,120,7,21,28,"2020-05-28",240
"4",45398,"Begur","girona","spain",41.95568,3.20892,"House","Entire home/apt",6,3,4,80,1,730,29,"2020-05-28",80
"5",45400,"Begur","girona","spain",41.95577,3.21096,"Apartment","Entire home/apt",4,1,2,65,1,730,1,"2020-05-28",1885
"6",48764,"Torroella de Fluvià","girona","spain",42.17605,3.03974,"House","Entire home/apt",8,4,5,120,7,120,7,"2020-05-28",2760
"7",93343,"L'Escala","girona","spain",42.10405,3.14936,"House","Entire home/apt",7,3,5,99,2,365,28,"2020-05-28",198
"8",101580,"Lloret de Mar","girona","spain",41.70656,2.89015,"Villa","Entire home/apt",16,4,12,890,5,30,27,"2020-05-28",2670
"9",106704,"Llagostera","girona","spain",41.83631,2.937,"Farm stay","Entire home/apt",12,4,12,220,2,365,30,"2020-05-28",0
"10",121666,"Torroella de Montgrí","girona","spain",42.00877,3.18954,"House","Entire home/apt",4,2,4,67,15,30,11,"2020-05-28",1273
"11",121962,"Llagostera","girona","spain",41.84104,2.94811,"Farm stay","Entire home/apt",16,7,16,490,2,1125,25,"2020-05-28",2450
"12",122273,"Llagostera","girona","spain",41.84102,2.95118,"Farm stay","Entire home/apt",4,1,4,110,2,1125,0,"2020-05-28",3300
"13",122371,"Pals","girona","spain",41.97454,3.17576,"House","Entire home/apt",6,3,3,290,7,47,21,"2020-05-28",2610
"14",130159,"Blanes","girona","spain",41.6657,2.78242,"Apartment","Entire home/apt",5,2,3,92,6,28,24,"2020-05-28",552
"15",131374,"Riudarenes","girona","spain",41.82069,2.71764,"House","Entire home/apt",8,4,5,188,2,30,28,"2020-05-28",376
"16",154339,"Lloret de Mar","girona","spain",41.7403,2.81844,"House","Entire home/apt",6,3,3,95,3,730,0,"2020-05-28",2850
"17",157327,"Forallac","girona","spain",41.94531,3.11247,"Villa","Entire home/apt",8,4,8,600,7,90,27,"2020-05-28",1800
"18",168832,"Saus","girona","spain",42.12516,2.93539,"House","Entire home/apt",9,5,9,65,5,31,0,"2020-05-28",1950
"19",179220,"Calonge","girona","spain",41.84794,3.10483,"Apartment","Entire home/apt",6,3,6,74,3,365,0,"2020-05-28",2220
"20",199994,"Cadaqués","girona","spain",42.28834,3.28159,"Apartment","Entire home/apt",4,3,0,55,2,365,30,"2020-05-28",0
"21",236739,"Lloret de Mar","girona","spain",41.69322,2.82221,"Apartment","Entire home/apt",5,2,3,73,1,1125,0,"2020-05-28",2190
"22",254100,"Ventalló","girona","spain",42.14737,3.02763,"House","Entire home/apt",5,3,4,80,7,365,29,"2020-05-28",80
"23",262941,"Palafrugell","girona","spain",41.91841,3.21439,"Apartment","Entire home/apt",12,6,9,350,4,500,1,"2020-05-28",10150
"24",265647,"Capmany","girona","spain",42.37355,2.92054,"Apartment","Entire home/apt",6,3,5,175,7,14,17,"2020-05-28",2275
"25",273037,"Palafrugell","girona","spain",41.91128,3.15674,"House","Entire home/apt",3,1,1,80,2,30,30,"2020-05-28",0
"26",280968,"Palamós","girona","spain",41.85922,3.14773,"Apartment","Entire home/apt",4,1,4,60,2,30,25,"2020-05-28",300
"27",285455,"Lloret de Mar","girona","spain",41.70803,2.86996,"Apartment","Entire home/apt",9,2,1,99,3,365,0,"2020-05-28",2970
"28",296563,"Calonge","girona","spain",41.84711,3.10563,"Apartment","Entire home/apt",8,3,6,74,3,365,15,"2020-05-28",1110
"29",304363,"Girona","girona","spain",41.99117,2.82355,"Apartment","Entire home/apt",5,2,4,80,2,180,30,"2020-05-28",0
"30",323402,"Lloret de Mar","girona","spain",41.71255,2.85571,"House","Entire home/apt",16,9,17,850,2,21,23,"2020-05-28",5950
"31",323679,"Castelló d'Empúries","girona","spain",42.24698,3.1256,"Apartment","Entire home/apt",4,2,3,55,14,30,0,"2020-05-28",1650
"32",336151,"Girona","girona","spain",41.97304,2.83103,"Apartment","Entire home/apt",4,2,2,75,2,1125,30,"2020-05-28",0
"33",336886,"Lloret de Mar","girona","spain",41.71972,2.87587,"Apartment","Entire home/apt",4,3,3,100,5,1125,29,"2020-05-28",100
"34",338527,"Roses","girona","spain",42.2598,3.18315,"Apartment","Entire home/apt",4,1,1,40,1,1125,0,"2020-05-28",1200
"35",342502,"Viladrau","girona","spain",41.84793,2.39315,"Apartment","Entire home/apt",6,3,5,95,7,1125,23,"2020-05-28",665
"36",349360,"Girona","girona","spain",41.98876,2.83008,"Apartment","Entire home/apt",2,1,2,71,3,21,1,"2020-05-28",2059
"37",359056,"Torroella de Montgrí","girona","spain",42.07944,3.11781,"House","Entire home/apt",7,3,5,150,2,15,26,"2020-05-28",600
"38",378198,"Tossa de Mar","girona","spain",41.71809,2.92824,"House","Entire home/apt",9,4,6,120,2,1125,29,"2020-05-28",120
"39",384326,"Cassà de la Selva","girona","spain",41.88737,2.88054,"Bed and breakfast","Private room",3,1,2,47,1,1125,9,"2020-05-28",987
"40",398377,"Begur","girona","spain",41.95506,3.20566,"House","Private room",5,2,7,55,1,30,3,"2020-05-28",1485
"41",398498,"Roses","girona","spain",42.24432,3.1997,"Apartment","Entire home/apt",4,2,4,165,7,60,2,"2020-05-28",4620
