"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",96033,"Este","malaga","spain",36.72031,-4.35627,"Apartment","Entire home/apt",3,2,2,49,3,90,26,"2020-04-30",196
"2",131725,"Carretera de Cadiz","malaga","spain",36.70658,-4.43705,"Apartment","Entire home/apt",3,2,3,37,4,180,22,"2020-04-30",296
"3",155696,"Centro","malaga","spain",36.72723,-4.4072,"Condominium","Entire home/apt",5,3,5,180,3,365,29,"2020-04-30",180
"4",159650,"Ciudad Jardin","malaga","spain",36.74604,-4.41747,"Apartment","Entire home/apt",6,3,6,35,7,30,24,"2020-04-30",210
"5",166473,"Este","malaga","spain",36.71934,-4.35942,"Apartment","Private room",3,1,4,19,5,365,30,"2020-04-30",0
"6",212845,"Este","malaga","spain",36.72606,-4.36541,"Apartment","Shared room",2,1,2,35,2,90,0,"2020-04-30",1050
"7",229511,"Este","malaga","spain",36.79087,-4.38198,"House","Entire home/apt",12,4,11,170,4,365,29,"2020-04-30",170
"8",244088,"Centro","malaga","spain",36.7242,-4.42226,"Apartment","Entire home/apt",6,2,3,77,2,1125,29,"2020-04-30",77
"9",277066,"Este","malaga","spain",36.72294,-4.37724,"Apartment","Entire home/apt",10,5,9,125,3,365,29,"2020-04-30",125
"10",340024,"Centro","malaga","spain",36.72813,-4.41422,"Apartment","Entire home/apt",2,1,2,49,3,60,16,"2020-04-30",686
"11",358541,"Centro","malaga","spain",36.72338,-4.42208,"Apartment","Entire home/apt",2,1,1,50,2,366,22,"2020-04-30",400
"12",412798,"Teatinos-Universidad","malaga","spain",36.72369,-4.46125,"Apartment","Entire home/apt",6,4,6,115,5,1124,0,"2020-04-30",3450
"13",421077,"Centro","malaga","spain",36.72117,-4.42526,"Apartment","Entire home/apt",2,1,1,48,1,1125,30,"2020-04-30",0
"14",422922,"Centro","malaga","spain",36.72283,-4.42571,"Apartment","Entire home/apt",4,2,2,45,1,365,30,"2020-04-30",0
