"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"773",4637783,"1er Arrondissement","lyon","france",45.77019,4.81708,"Apartment","Entire home/apt",4,1,2,150,2,4,0,"2020-07-25",4500
"774",4640376,"1er Arrondissement","lyon","france",45.7681,4.83404,"Apartment","Entire home/apt",2,1,1,40,1,1125,0,"2020-07-25",1200
"775",4641053,"2e Arrondissement","lyon","france",45.7478,4.82982,"Apartment","Entire home/apt",6,2,3,180,2,5,0,"2020-07-25",5400
"776",4641333,"3e Arrondissement","lyon","france",45.7603,4.84224,"Apartment","Private room",2,1,2,120,1,1125,0,"2020-07-25",3600
"777",4641469,"7e Arrondissement","lyon","france",45.73801,4.83792,"Apartment","Entire home/apt",2,1,1,55,1,1125,0,"2020-07-25",1650
"778",4641761,"1er Arrondissement","lyon","france",45.76812,4.83618,"Apartment","Private room",2,1,1,15,3,1125,0,"2020-07-25",450
"779",4641934,"4e Arrondissement","lyon","france",45.77857,4.82858,"Apartment","Entire home/apt",4,1,1,140,1,1125,0,"2020-07-25",4200
"780",4642225,"1er Arrondissement","lyon","france",45.77314,4.82875,"Apartment","Entire home/apt",4,2,3,150,1,1125,0,"2020-07-25",4500
"781",4642469,"2e Arrondissement","lyon","france",45.75882,4.83264,"Apartment","Entire home/apt",2,1,0,130,4,1125,27,"2020-07-25",390
"782",4642728,"1er Arrondissement","lyon","france",45.77325,4.82749,"Apartment","Private room",2,1,1,100,1,20,0,"2020-07-25",3000
"783",4642803,"2e Arrondissement","lyon","france",45.75411,4.83086,"Apartment","Private room",3,1,1,115,1,1125,0,"2020-07-25",3450
"784",4643008,"1er Arrondissement","lyon","france",45.772,4.83202,"Apartment","Private room",2,1,1,35,2,1125,7,"2020-07-25",805
"785",4643074,"2e Arrondissement","lyon","france",45.75954,4.83496,"Apartment","Entire home/apt",4,2,2,63,1,1125,0,"2020-07-25",1890
"786",4643406,"6e Arrondissement","lyon","france",45.7656,4.85471,"Apartment","Entire home/apt",2,1,1,100,2,1125,0,"2020-07-25",3000
"787",4644254,"4e Arrondissement","lyon","france",45.7773,4.83468,"Apartment","Entire home/apt",2,1,1,100,1,4,0,"2020-07-25",3000
