"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",132068,"Donostia-San SebastiÃ¡n","euskadi","spain",43.3252,-1.97209,"Condominium","Entire home/apt",4,2,3,79,1,63,0,"2020-04-30",2370
"2",142760,"Busturia","euskadi","spain",43.39062,-2.6947,"Apartment","Entire home/apt",2,1,1,91,5,730,30,"2020-04-30",0
"3",223952,"Ibarrangelu","euskadi","spain",43.39426,-2.64648,"House","Entire home/apt",8,4,9,150,7,760,1,"2020-04-30",4350
"4",261929,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32147,-1.97785,"Apartment","Private room",2,1,2,65,2,760,29,"2020-04-30",65
"5",263613,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32157,-1.97851,"Apartment","Entire home/apt",5,2,2,180,6,90,28,"2020-04-30",360
"6",286084,"Irun","euskadi","spain",43.33757,-1.81904,"Guest suite","Private room",2,1,1,62,2,1125,0,"2020-04-30",1860
"7",309802,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31582,-2.00394,"Apartment","Entire home/apt",6,2,5,156,3,1125,14,"2020-04-30",2496
"8",309813,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31478,-1.98734,"Apartment","Entire home/apt",8,3,5,300,31,124,30,"2020-04-30",0
"9",309828,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31631,-1.98617,"Apartment","Entire home/apt",8,3,5,180,31,124,3,"2020-04-30",4860
"10",309830,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31679,-1.98624,"Apartment","Private room",10,4,7,250,3,124,18,"2020-04-30",3000
"11",329695,"Plentzia","euskadi","spain",43.40585,-2.94824,"House","Entire home/apt",6,3,6,180,3,365,30,"2020-04-30",0
"12",341691,"Bilbao","euskadi","spain",43.26317,-2.94752,"Apartment","Private room",2,1,1,60,2,90,29,"2020-04-30",60
"13",360571,"Donostia-San SebastiÃ¡n","euskadi","spain",43.30453,-1.97554,"Apartment","Entire home/apt",4,2,2,150,4,1125,30,"2020-04-30",0
"14",376823,"Oiartzun","euskadi","spain",43.2971,-1.86289,"Villa","Entire home/apt",12,6,10,800,4,1125,28,"2020-04-30",1600
"15",386301,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32412,-1.97071,"Apartment","Entire home/apt",4,2,0,100,2,1125,29,"2020-04-30",100
"16",386818,"Hondarribia","euskadi","spain",43.37335,-1.80619,"Guesthouse","Entire home/apt",1,0,1,9,1,1125,0,"2020-04-30",270
"17",393715,"Mutriku","euskadi","spain",43.3078,-2.38691,"Loft","Entire home/apt",3,2,2,70,2,1125,30,"2020-04-30",0
"18",404270,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32442,-1.98384,"Hostel","Hotel room",1,1,1,80,7,90,0,"2020-04-30",2400
"19",417854,"Donostia-San SebastiÃ¡n","euskadi","spain",43.3053,-1.98,"Apartment","Private room",2,1,1,80,2,1125,29,"2020-04-30",80
"20",424487,"Gorliz","euskadi","spain",43.41362,-2.93662,"Loft","Entire home/apt",3,1,1,90,3,90,30,"2020-04-30",0
"21",429657,"Ibarrangelu","euskadi","spain",43.38659,-2.63097,"Apartment","Entire home/apt",3,1,2,120,2,30,28,"2020-04-30",240
"22",429887,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32489,-1.98353,"Hostel","Private room",2,1,1,130,7,180,6,"2020-04-30",3120
"23",430475,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31274,-2.00474,"Apartment","Entire home/apt",5,3,3,147,6,365,0,"2020-04-30",4410
"24",443362,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32466,-1.98436,"Hostel","Private room",1,1,1,80,3,210,0,"2020-04-30",2400
"25",452464,"Durango","euskadi","spain",43.15336,-2.61773,"House","Private room",7,3,5,130,2,30,0,"2020-04-30",3900
"26",456366,"Bilbao","euskadi","spain",43.26258,-2.9433,"Apartment","Private room",2,1,1,95,2,180,0,"2020-04-30",2850
"27",456706,"Bilbao","euskadi","spain",43.26456,-2.94349,"Apartment","Private room",2,1,1,75,2,1125,0,"2020-04-30",2250
"28",457366,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32305,-1.98257,"Hostel","Private room",3,1,3,150,7,60,21,"2020-04-30",1350
"29",491403,"AbadiÃ±o","euskadi","spain",43.15173,-2.61799,"House","Private room",3,1,2,57,1,30,0,"2020-04-30",1710
"30",492561,"Durango","euskadi","spain",43.15249,-2.61748,"House","Private room",5,2,4,93,2,30,0,"2020-04-30",2790
"31",492633,"AbadiÃ±o","euskadi","spain",43.1538,-2.61728,"House","Private room",2,1,1,59,1,14,24,"2020-04-30",354
"32",512917,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31542,-2.00173,"Apartment","Entire home/apt",4,2,0,160,2,30,0,"2020-04-30",4800
"33",533925,"Deba","euskadi","spain",43.28019,-2.32512,"Townhouse","Entire home/apt",8,3,5,225,5,30,2,"2020-04-30",6300
"34",534069,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32352,-1.98504,"Apartment","Entire home/apt",2,1,1,70,31,1100,30,"2020-04-30",0
"35",544285,"Donostia-San SebastiÃ¡n","euskadi","spain",43.30991,-2.00161,"Apartment","Private room",2,1,1,55,1,1125,29,"2020-04-30",55
"36",547513,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32432,-1.97208,"Apartment","Private room",2,1,1,75,2,9,0,"2020-04-30",2250
"37",559545,"Labastida","euskadi","spain",42.58841,-2.7915,"Apartment","Entire home/apt",4,3,6,78,2,360,3,"2020-04-30",2106
"38",592243,"Bilbao","euskadi","spain",43.2548,-2.93473,"Apartment","Private room",2,1,1,48,5,60,25,"2020-04-30",240
"39",617702,"Deba","euskadi","spain",43.29081,-2.3562,"Apartment","Entire home/apt",7,3,4,90,3,30,27,"2020-04-30",270
"40",618478,"Donostia-San SebastiÃ¡n","euskadi","spain",43.30663,-1.97548,"Apartment","Entire home/apt",4,3,3,130,3,30,0,"2020-04-30",3900
"41",641478,"Gatika","euskadi","spain",43.38766,-2.91995,"Cottage","Entire home/apt",12,5,9,480,2,14,25,"2020-04-30",2400
"42",645548,"Plentzia","euskadi","spain",43.40588,-2.94743,"Apartment","Entire home/apt",4,2,4,59,2,15,24,"2020-04-30",354
"43",647882,"Donostia-San SebastiÃ¡n","euskadi","spain",43.3253,-1.97295,"Apartment","Entire home/apt",5,3,3,100,5,65,0,"2020-04-30",3000
"44",658639,"Labastida","euskadi","spain",42.59065,-2.79621,"House","Private room",2,1,1,70,1,1125,0,"2020-04-30",2100
"45",664737,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31999,-1.98,"Apartment","Entire home/apt",4,2,3,55,31,350,30,"2020-04-30",0
"46",664879,"Sopelana","euskadi","spain",43.38163,-2.98344,"Townhouse","Private room",4,2,3,40,2,365,0,"2020-04-30",1200
"47",679760,"Amurrio","euskadi","spain",43.04973,-2.99259,"House","Entire home/apt",8,2,5,100,2,30,0,"2020-04-30",3000
"48",685612,"OyÃ³n","euskadi","spain",42.5066,-2.44456,"Townhouse","Entire home/apt",8,4,8,115,2,30,30,"2020-04-30",0
"49",702249,"Amurrio","euskadi","spain",42.97479,-3.01849,"Cottage","Entire home/apt",8,4,7,150,2,30,23,"2020-04-30",1050
"50",711105,"Arraia-Maeztu","euskadi","spain",42.74912,-2.44388,"House","Private room",5,2,4,25,2,1125,30,"2020-04-30",0
