"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",132068,"Donostia-San SebastiÃ¡n","euskadi","spain",43.3252,-1.97209,"Condominium","Entire home/apt",4,2,3,79,1,63,13,"2020-06-28",1343
"2",142760,"Busturia","euskadi","spain",43.39062,-2.6947,"Apartment","Entire home/apt",2,1,1,91,5,730,19,"2020-06-28",1001
"3",309802,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31582,-2.00394,"Apartment","Entire home/apt",6,2,5,156,3,1125,0,"2020-06-28",4680
"4",309813,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31478,-1.98734,"Apartment","Entire home/apt",8,3,5,180,31,124,28,"2020-06-28",360
"5",309828,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31631,-1.98617,"Apartment","Entire home/apt",8,3,5,180,31,124,0,"2020-06-28",5400
"6",309830,"Donostia-San SebastiÃ¡n","euskadi","spain",43.31679,-1.98624,"Apartment","Private room",10,4,7,250,3,124,25,"2020-06-28",1250
"7",329695,"Plentzia","euskadi","spain",43.40585,-2.94824,"House","Entire home/apt",6,3,6,180,3,365,27,"2020-06-28",540
"8",341691,"Bilbao","euskadi","spain",43.26317,-2.94752,"Apartment","Private room",2,1,1,60,2,90,26,"2020-06-28",240
"9",360571,"Donostia-San SebastiÃ¡n","euskadi","spain",43.30453,-1.97554,"Apartment","Entire home/apt",4,2,2,150,4,1125,29,"2020-06-28",150
"10",376823,"Oiartzun","euskadi","spain",43.2971,-1.86289,"Villa","Entire home/apt",12,6,10,800,4,1125,18,"2020-06-28",9600
"11",386301,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32412,-1.97071,"Apartment","Entire home/apt",4,2,0,100,1,1125,26,"2020-06-28",400
"12",386818,"Hondarribia","euskadi","spain",43.37335,-1.80619,"Guesthouse","Entire home/apt",1,0,1,9,1,1125,0,"2020-06-28",270
"13",393715,"Mutriku","euskadi","spain",43.3078,-2.38691,"Loft","Entire home/apt",3,2,2,70,2,1125,25,"2020-06-28",350
"14",404270,"Donostia-San SebastiÃ¡n","euskadi","spain",43.32442,-1.98384,"Hostel","Hotel room",1,1,1,80,7,90,0,"2020-06-28",2400
"15",417854,"Donostia-San SebastiÃ¡n","euskadi","spain",43.3053,-1.98,"Apartment","Private room",2,1,1,80,2,1125,29,"2020-06-28",80
"16",424487,"Gorliz","euskadi","spain",43.41362,-2.93662,"Loft","Entire home/apt",3,1,1,90,3,90,3,"2020-06-28",2430
