"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"1",32347,"San Vicente","sevilla","spain",37.39468,-6.00183,"Apartment","Entire home/apt",4,2,2,99,2,120,26,"2020-04-30",396
"2",49287,"Feria","sevilla","spain",37.39855,-5.99365,"Apartment","Entire home/apt",3,1,1,49,3,365,27,"2020-04-30",147
"3",94187,"San Bartolomé","sevilla","spain",37.39012,-5.98676,"House","Private room",2,1,0,55,2,365,29,"2020-04-30",55
"4",108236,"San Vicente","sevilla","spain",37.39645,-5.99887,"Apartment","Entire home/apt",6,2,2,58,2,360,0,"2020-04-30",1740
"5",108568,"Feria","sevilla","spain",37.39939,-5.99237,"Apartment","Entire home/apt",6,2,4,65,3,365,16,"2020-04-30",910
"6",116703,"Arenal","sevilla","spain",37.3868,-5.99666,"Apartment","Entire home/apt",4,1,2,65,3,365,20,"2020-04-30",650
"7",117278,"Arenal","sevilla","spain",37.38595,-5.997,"Apartment","Entire home/apt",4,1,3,60,3,365,1,"2020-04-30",1740
"8",120619,"Santa Cruz","sevilla","spain",37.38814,-5.99399,"Apartment","Private room",2,1,2,35,1,30,30,"2020-04-30",0
"9",131987,"San Vicente","sevilla","spain",37.39455,-6.00094,"Apartment","Entire home/apt",4,1,2,69,4,365,30,"2020-04-30",0
"10",144918,"Triana Casco Antiguo","sevilla","spain",37.38222,-5.99989,"Apartment","Entire home/apt",4,1,2,46,2,90,25,"2020-04-30",230
"11",159596,"Arenal","sevilla","spain",37.38456,-5.99583,"Apartment","Entire home/apt",4,2,2,100,64,330,28,"2020-04-30",200
"12",179629,"Alfalfa","sevilla","spain",37.38948,-5.99238,"Apartment","Entire home/apt",5,3,4,115,3,365,1,"2020-04-30",3335
"13",185356,"Cruz Roja, Capuchinos","sevilla","spain",37.4011,-5.98396,"Apartment","Entire home/apt",7,3,7,110,3,365,4,"2020-04-30",2860
"14",201209,"Las Avenidas","sevilla","spain",37.41096,-5.98477,"Apartment","Entire home/apt",8,3,5,60,2,365,28,"2020-04-30",120
"15",207702,"Museo","sevilla","spain",37.38945,-5.99889,"Apartment","Entire home/apt",2,1,2,77,3,30,0,"2020-04-30",2310
"16",217440,"Santa Cruz","sevilla","spain",37.3885,-5.99344,"Apartment","Private room",2,1,2,35,1,7,26,"2020-04-30",140
"17",219958,"Heliópolis","sevilla","spain",37.35385,-5.98488,"Guest suite","Entire home/apt",9,3,6,120,2,365,27,"2020-04-30",360
"18",227905,"San Vicente","sevilla","spain",37.3948,-6.00121,"Apartment","Private room",1,1,1,40,1,30,29,"2020-04-30",40
"19",229403,"Feria","sevilla","spain",37.39913,-5.99088,"Apartment","Entire home/apt",2,1,1,52,1,365,30,"2020-04-30",0
"20",253430,"Alfalfa","sevilla","spain",37.39002,-5.99061,"Apartment","Entire home/apt",2,1,1,50,2,30,28,"2020-04-30",100
