"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"8757",16296818,"Prenzlauer Berg Südwest","berlin","germany",52.5388,13.4237,"Apartment","Entire home/apt",5,1,4,60,1,1125,29,"2020-06-13",60
"8758",16297217,"Neuköllner Mitte/Zentrum","berlin","germany",52.47434,13.4287,"Apartment","Entire home/apt",3,1,1,100,7,1125,0,"2020-06-13",3000
"8759",16297395,"Köpenick-Nord","berlin","germany",52.46648,13.57437,"Apartment","Entire home/apt",4,3,3,60,2,150,9,"2020-06-13",1260
"8760",16298872,"Prenzlauer Berg Südwest","berlin","germany",52.53881,13.4222,"Apartment","Entire home/apt",3,1,2,55,1,1125,12,"2020-06-13",990
"8761",16299075,"Prenzlauer Berg Südwest","berlin","germany",52.53784,13.42241,"Apartment","Entire home/apt",5,2,4,90,1,1125,24,"2020-06-13",540
"8762",16299453,"Prenzlauer Berg Südwest","berlin","germany",52.5377,13.42318,"Apartment","Entire home/apt",5,1,4,60,1,1125,0,"2020-06-13",1800
"8763",16299548,"Prenzlauer Berg Süd","berlin","germany",52.53795,13.42429,"Apartment","Entire home/apt",6,2,5,90,1,1125,0,"2020-06-13",2700
"8764",16299803,"Prenzlauer Berg Süd","berlin","germany",52.53748,13.42421,"Apartment","Entire home/apt",4,1,2,60,1,1125,29,"2020-06-13",60
"8765",16304394,"Tempelhofer Vorstadt","berlin","germany",52.49219,13.41295,"Apartment","Entire home/apt",4,2,4,120,2,1125,9,"2020-06-13",2520
"8766",16305419,"Prenzlauer Berg Nordwest","berlin","germany",52.5517,13.4118,"Apartment","Private room",2,1,1,30,5,90,0,"2020-06-13",900
"8767",16305782,"Tempelhof","berlin","germany",52.476,13.3763,"Apartment","Entire home/apt",2,1,1,40,1,1125,29,"2020-06-13",40
"8768",16306071,"Alt  Treptow","berlin","germany",52.48986,13.45328,"Apartment","Private room",2,1,1,25,4,1125,0,"2020-06-13",750
"8769",16306716,"Brunsbütteler Damm","berlin","germany",52.53747,13.17436,"Apartment","Entire home/apt",3,1,3,30,30,183,13,"2020-06-13",510
"8770",16306770,"Moabit West","berlin","germany",52.53126,13.31797,"Apartment","Entire home/apt",3,1,2,55,4,1125,0,"2020-06-13",1650
"8771",16307350,"Kurfürstendamm","berlin","germany",52.50184,13.30621,"Apartment","Entire home/apt",12,2,12,450,1,30,0,"2020-06-13",13500
