"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"933",1440278,"Frankfurter Allee Süd FK",52.49722,13.47028,"Entire townhouse","Entire home/apt",6,3,3,263,1,30,0,"germany","berlin","2020-08-30",7890
"934",1448533,"Wedding Zentrum",52.55157,13.37398,"Entire apartment","Entire home/apt",2,1,1,52,3,21,5,"germany","berlin","2020-08-30",1300
"935",1450274,"Karl-Marx-Allee-Nord",52.51949,13.44886,"Entire apartment","Entire home/apt",2,1,1,70,6,17,0,"germany","berlin","2020-08-30",2100
"936",1455157,"nördliche Luisenstadt",52.5028,13.41684,"Private room in apartment","Private room",2,1,1,55,2,31,30,"germany","berlin","2020-08-30",0
"937",1457197,"südliche Luisenstadt",52.49385,13.43441,"Private room in apartment","Private room",1,1,1,25,1,1125,0,"germany","berlin","2020-08-30",750
"938",1458754,"Kantstraße",52.50679,13.31488,"Entire condominium","Entire home/apt",5,2,5,147,4,730,21,"germany","berlin","2020-08-30",1323
"939",1459695,"Schillerpromenade",52.46601,13.42249,"Entire apartment","Entire home/apt",4,2,2,100,20,30,0,"germany","berlin","2020-08-30",3000
"940",1463302,"Karl-Marx-Allee-Nord",52.51807,13.44651,"Private room in apartment","Private room",2,1,1,27,30,1125,0,"germany","berlin","2020-08-30",810
"941",1466154,"Tempelhofer Vorstadt",52.48925,13.39172,"Entire apartment","Entire home/apt",2,1,1,60,3,1125,0,"germany","berlin","2020-08-30",1800
"942",1468813,"Frankfurter Allee Nord",52.51807,13.46503,"Private room in apartment","Private room",2,1,1,28,5,1125,0,"germany","berlin","2020-08-30",840
"943",1473360,"Frankfurter Allee Süd FK",52.50517,13.45696,"Private room in apartment","Private room",2,1,2,35,3,10,0,"germany","berlin","2020-08-30",1050
"944",1475560,"Brunnenstr. Nord",52.53868,13.38244,"Entire home/apt","Entire home/apt",1,1,1,40,3,1125,29,"germany","berlin","2020-08-30",40
"945",1477756,"Prenzlauer Berg Südwest",52.53753,13.42104,"Private room in apartment","Private room",2,1,1,44,2,7,9,"germany","berlin","2020-08-30",924
"946",1482741,"Frankfurter Allee Süd FK",52.49863,13.46221,"Entire apartment","Entire home/apt",2,1,1,54,3,28,17,"germany","berlin","2020-08-30",702
"947",1488624,"Helmholtzplatz",52.54788,13.41486,"Entire apartment","Entire home/apt",8,4,7,198,3,180,27,"germany","berlin","2020-08-30",594
"948",1490274,"Rixdorf",52.48269,13.44259,"Private room in apartment","Private room",2,1,2,20,2,1125,0,"germany","berlin","2020-08-30",600
"949",1490920,"Neu Lichtenberg",52.50274,13.47926,"Private room in apartment","Private room",2,1,1,30,3,1125,0,"germany","berlin","2020-08-30",900
"950",1491007,"Brunnenstr. Süd",52.53482,13.40584,"Entire apartment","Entire home/apt",1,NA,1,42,5,45,1,"germany","berlin","2020-08-30",1218
"951",1493899,"Frankfurter Allee Nord",52.51512,13.46023,"Entire apartment","Entire home/apt",4,1,1,60,55,365,2,"germany","berlin","2020-08-30",1680
"952",1497227,"Tempelhofer Vorstadt",52.49185,13.42122,"Private room in apartment","Private room",2,1,1,20,3,1125,0,"germany","berlin","2020-08-30",600
"953",1497716,"Schöneberg-Nord",52.49321,13.3529,"Entire apartment","Entire home/apt",2,1,1,97,7,1125,10,"germany","berlin","2020-08-30",1940
"954",1505572,"Neuköllner Mitte/Zentrum",52.47126,13.43649,"Private room in apartment","Private room",2,1,1,26,2,1125,1,"germany","berlin","2020-08-30",754
"955",1507645,"Neuköllner Mitte/Zentrum",52.46747,13.44156,"Entire apartment","Entire home/apt",1,1,1,45,4,31,0,"germany","berlin","2020-08-30",1350
"956",1509974,"Brunnenstr. Süd",52.53254,13.40403,"Entire apartment","Entire home/apt",2,1,1,65,1,1125,0,"germany","berlin","2020-08-30",1950
"957",1511192,"Rixdorf",52.47076,13.45006,"Private room in apartment","Private room",2,1,1,30,1,1125,0,"germany","berlin","2020-08-30",900
"958",1511249,"Prenzlauer Berg Nord",52.551,13.42751,"Entire apartment","Entire home/apt",6,2,4,70,2,88,3,"germany","berlin","2020-08-30",1890
"959",1514701,"nördliche Luisenstadt",52.50045,13.41862,"Entire apartment","Entire home/apt",2,1,1,43,2,1125,0,"germany","berlin","2020-08-30",1290
"960",1521826,"Rixdorf",52.47842,13.44671,"Private room in apartment","Private room",2,1,1,48,3,30,0,"germany","berlin","2020-08-30",1440
"961",1523419,"Alexanderplatz",52.52722,13.40777,"Entire apartment","Entire home/apt",3,2,1,90,3,1125,30,"germany","berlin","2020-08-30",0
"962",1523887,"Schöneberg-Nord",52.49106,13.36856,"Private room in apartment","Private room",2,1,1,60,2,1125,27,"germany","berlin","2020-08-30",180
"963",1525501,"Prenzlauer Berg Nordwest",52.55348,13.40826,"Entire apartment","Entire home/apt",2,1,1,45,29,90,1,"germany","berlin","2020-08-30",1305
"964",1528556,"Moabit Ost",52.53066,13.34488,"Private room in apartment","Private room",2,1,1,45,2,1125,0,"germany","berlin","2020-08-30",1350
"965",1532372,"Rixdorf",52.47975,13.45013,"Entire apartment","Entire home/apt",2,1,1,55,2,1125,10,"germany","berlin","2020-08-30",1100
"966",1537125,"Brunnenstr. Nord",52.54112,13.39013,"Entire apartment","Entire home/apt",4,1,4,65,1,25,18,"germany","berlin","2020-08-30",780
"967",1540715,"Schöneberg-Nord",52.49674,13.36005,"Entire apartment","Entire home/apt",2,NA,1,54,3,30,7,"germany","berlin","2020-08-30",1242
"968",1541488,"Alexanderplatz",52.52535,13.40692,"Entire apartment","Entire home/apt",5,2,2,180,3,30,25,"germany","berlin","2020-08-30",900
"969",1543254,"Plänterwald",52.48372,13.46491,"Entire apartment","Entire home/apt",2,1,1,42,130,200,0,"germany","berlin","2020-08-30",1260
"970",1547448,"Schillerpromenade",52.48112,13.42213,"Entire apartment","Entire home/apt",2,1,1,71,2,30,0,"germany","berlin","2020-08-30",2130
"971",1548045,"Prenzlauer Berg Nord",52.54613,13.42671,"Entire apartment","Entire home/apt",5,2,5,130,6,90,15,"germany","berlin","2020-08-30",1950
"972",1554182,"Schillerpromenade",52.4761,13.4234,"Entire apartment","Entire home/apt",2,1,1,65,180,180,29,"germany","berlin","2020-08-30",65
"973",1555527,"Prenzlauer Berg Nord",52.54861,13.42632,"Entire apartment","Entire home/apt",2,NA,1,80,7,10,0,"germany","berlin","2020-08-30",2400
"974",1559030,"Reuterstraße",52.48626,13.43495,"Entire apartment","Entire home/apt",2,1,1,84,28,1124,0,"germany","berlin","2020-08-30",2520
"975",1560137,"Prenzlauer Berg Nord",52.54401,13.44079,"Entire apartment","Entire home/apt",2,1,1,40,60,180,0,"germany","berlin","2020-08-30",1200
"976",1560194,"Reuterstraße",52.48302,13.43286,"Private room in apartment","Private room",2,1,1,36,3,30,23,"germany","berlin","2020-08-30",252
"977",1563562,"Schöneberg-Nord",52.49881,13.34625,"Private room in apartment","Private room",2,1,1,55,2,45,17,"germany","berlin","2020-08-30",715
"978",1564151,"südliche Luisenstadt",52.49508,13.43325,"Entire loft","Entire home/apt",2,1,1,110,2,14,9,"germany","berlin","2020-08-30",2310
"979",1564278,"Schöneberg-Nord",52.49877,13.34632,"Private room in apartment","Private room",6,2,3,55,2,45,25,"germany","berlin","2020-08-30",275
"980",1564654,"Alexanderplatz",52.51582,13.42512,"Private room in hostel","Private room",2,1,0,80,1,365,27,"germany","berlin","2020-08-30",240
"981",1564806,"Alexanderplatz",52.51614,13.42485,"Shared room in hostel","Shared room",6,1,0,14,1,14,27,"germany","berlin","2020-08-30",42
"982",1564917,"Alexanderplatz",52.51767,13.42518,"Shared room in hostel","Shared room",4,1,0,21,1,14,30,"germany","berlin","2020-08-30",0
"983",1565012,"Alexanderplatz",52.51756,13.42441,"Shared room in hostel","Shared room",6,1,0,16,1,365,30,"germany","berlin","2020-08-30",0
"984",1565047,"Alexanderplatz",52.51778,13.4264,"Shared room in hostel","Shared room",8,1,0,17,1,14,30,"germany","berlin","2020-08-30",0
"985",1565604,"Schillerpromenade",52.47354,13.42503,"Private room in condominium","Private room",1,3,1,25,3,10,0,"germany","berlin","2020-08-30",750
"986",1572664,"Helmholtzplatz",52.5441,13.41837,"Entire apartment","Entire home/apt",3,1,2,89,4,49,0,"germany","berlin","2020-08-30",2670
"987",1574592,"Mierendorffplatz",52.52916,13.29808,"Entire condominium","Entire home/apt",4,1,2,76,3,1125,14,"germany","berlin","2020-08-30",1216
"988",1575295,"Brunnenstr. Süd",52.53201,13.39777,"Private room in apartment","Private room",2,1,1,58,2,6,29,"germany","berlin","2020-08-30",58
"989",1580182,"Südliche Friedrichstadt",52.50574,13.3958,"Private room in apartment","Private room",1,1,1,35,2,88,22,"germany","berlin","2020-08-30",280
"990",1580352,"Brunnenstr. Süd",52.53808,13.40123,"Private room in apartment","Private room",4,2,4,124,2,14,28,"germany","berlin","2020-08-30",248
"991",1585959,"Reuterstraße",52.48752,13.42508,"Entire condominium","Entire home/apt",2,1,1,30,15,1125,0,"germany","berlin","2020-08-30",900
"992",1586076,"Moabit Ost",52.53254,13.35144,"Private room in apartment","Private room",2,1,1,33,3,1125,0,"germany","berlin","2020-08-30",990
"993",1586344,"Frankfurter Allee Süd FK",52.50826,13.46612,"Private room in apartment","Private room",2,1,1,51,2,1125,0,"germany","berlin","2020-08-30",1530
"994",1588899,"nördliche Luisenstadt",52.50223,13.44057,"Private room in house","Private room",1,1,2,30,1,1125,0,"germany","berlin","2020-08-30",900
"995",1590153,"Reuterstraße",52.48452,13.44087,"Entire apartment","Entire home/apt",4,2,3,56.57,2,1125,3,"germany","berlin","2020-08-30",1527.39
"996",1591650,"Reuterstraße",52.49127,13.42725,"Entire apartment","Entire home/apt",2,1,1,28,10,30,0,"germany","berlin","2020-08-30",840
"997",1592849,"nördliche Luisenstadt",52.50254,13.4358,"Entire apartment","Entire home/apt",2,1,1,75,14,100,0,"germany","berlin","2020-08-30",2250
"998",1595982,"Tempelhofer Vorstadt",52.48989,13.39336,"Entire apartment","Entire home/apt",4,1,2,80,1,1125,0,"germany","berlin","2020-08-30",2400
"999",1598519,"Tempelhofer Vorstadt",52.49151,13.39435,"Entire apartment","Entire home/apt",2,1,1,55,5,14,5,"germany","berlin","2020-08-30",1375
"1000",1599410,"Tempelhofer Vorstadt",52.48845,13.39062,"Entire apartment","Entire home/apt",2,1,2,68,90,1125,30,"germany","berlin","2020-08-30",0
"1001",1600603,"Prenzlauer Berg Südwest",52.53824,13.42339,"Private room in apartment","Private room",2,1,2,41,1,60,20,"germany","berlin","2020-08-30",410
"1002",1600694,"Brunnenstr. Süd",52.5333,13.40727,"Entire condominium","Entire home/apt",2,1,1,80,90,180,0,"germany","berlin","2020-08-30",2400
"1003",1603212,"Schöneberg-Süd",52.47944,13.34949,"Private room in apartment","Private room",5,2,4,95,3,30,0,"germany","berlin","2020-08-30",2850
"1004",1608072,"Prenzlauer Berg Südwest",52.54063,13.41205,"Entire apartment","Entire home/apt",2,1,1,68,10,30,8,"germany","berlin","2020-08-30",1496
"1005",1610677,"Helmholtzplatz",52.54661,13.41893,"Private room in apartment","Private room",2,1,1,45,4,1125,30,"germany","berlin","2020-08-30",0
"1006",1613584,"Prenzlauer Berg Süd",52.53232,13.43183,"Private room in apartment","Private room",6,1,3,49,1,90,0,"germany","berlin","2020-08-30",1470
"1007",1613678,"Tempelhof",52.45912,13.3763,"Private room in apartment","Private room",2,1,2,80,14,1125,0,"germany","berlin","2020-08-30",2400
"1008",1614414,"Adlershof",52.43673,13.55173,"Entire apartment","Entire home/apt",2,NA,1,39,60,180,0,"germany","berlin","2020-08-30",1170
"1009",1615648,"Karl-Marx-Allee-Süd",52.51057,13.44944,"Private room in apartment","Private room",2,1,2,49,1,365,30,"germany","berlin","2020-08-30",0
"1010",1617037,"Frankfurter Allee Süd FK",52.50866,13.46816,"Entire apartment","Entire home/apt",4,NA,2,70,1124,1125,29,"germany","berlin","2020-08-30",70
"1011",1618442,"Plänterwald",52.4775,13.4834,"Entire apartment","Entire home/apt",2,NA,1,36,55,400,0,"germany","berlin","2020-08-30",1080
"1012",1619040,"Karl-Marx-Allee-Süd",52.5104,13.44978,"Private room in apartment","Private room",2,1,0,49,3,1125,4,"germany","berlin","2020-08-30",1274
"1013",1622338,"Schillerpromenade",52.46953,13.42336,"Private room in apartment","Private room",2,1,1,45,2,14,0,"germany","berlin","2020-08-30",1350
"1014",1624008,"Frankfurter Allee Süd FK",52.5112,13.46457,"Entire apartment","Entire home/apt",4,1,2,55,1,1125,12,"germany","berlin","2020-08-30",990
"1015",1628763,"Neuköllner Mitte/Zentrum",52.47918,13.43715,"Private room in apartment","Private room",1,1,1,26,6,1125,0,"germany","berlin","2020-08-30",780
"1016",1630742,"Tempelhofer Vorstadt",52.49166,13.41192,"Private room in apartment","Private room",2,1,1,22,26,88,0,"germany","berlin","2020-08-30",660
"1017",1631465,"Reuterstraße",52.49317,13.42502,"Entire apartment","Entire home/apt",2,1,1,50,7,365,0,"germany","berlin","2020-08-30",1500
"1018",1632187,"Karl-Marx-Allee-Nord",52.5219,13.44858,"Entire apartment","Entire home/apt",4,2,4,120,61,180,0,"germany","berlin","2020-08-30",3600
"1019",1632353,"Alexanderplatz",52.50768,13.40638,"Private room in apartment","Private room",3,1,2,41,2,1125,13,"germany","berlin","2020-08-30",697
"1020",1634214,"Otto-Suhr-Allee",52.51519,13.30584,"Private room in apartment","Private room",2,1,0,48,3,5,0,"germany","berlin","2020-08-30",1440
"1021",1635036,"Reuterstraße",52.49026,13.42674,"Private room in apartment","Private room",3,2,0,96,2,365,0,"germany","berlin","2020-08-30",2880
"1022",1637815,"Schöneberg-Süd",52.48261,13.36307,"Entire apartment","Entire home/apt",4,2,2,95,10,30,0,"germany","berlin","2020-08-30",2850
"1023",1637976,"Prenzlauer Berg Südwest",52.53503,13.42161,"Entire condominium","Entire home/apt",4,1,4,110,3,30,0,"germany","berlin","2020-08-30",3300
"1024",1639130,"Moabit West",52.5293,13.33814,"Entire apartment","Entire home/apt",2,1,1,50,50,1125,0,"germany","berlin","2020-08-30",1500
"1025",1645341,"Zehlendorf  Nord",52.45923,13.28433,"Private room in house","Private room",2,1,2,58,2,1125,29,"germany","berlin","2020-08-30",58
"1026",1645515,"Prenzlauer Berg Nordwest",52.54232,13.4032,"Entire apartment","Entire home/apt",4,2,3,170,3,30,18,"germany","berlin","2020-08-30",2040
"1027",1647378,"Prenzlauer Berg Süd",52.53618,13.42826,"Private room in apartment","Private room",1,1,1,55,2,30,24,"germany","berlin","2020-08-30",330
"1028",1648222,"Neue Kantstraße",52.50798,13.2912,"Private room in apartment","Private room",2,1,1,60,3,20,1,"germany","berlin","2020-08-30",1740
"1029",1652766,"Osloer Straße",52.55683,13.38889,"Private room in apartment","Private room",2,1,1,28,34,1125,0,"germany","berlin","2020-08-30",840
"1030",1656340,"Südliche Friedrichstadt",52.50256,13.39141,"Entire apartment","Entire home/apt",8,3,7,150,1,1125,10,"germany","berlin","2020-08-30",3000
