"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"7656",35062583,"Nansouty - Saint Gens",44.82035,-0.58067,"Private room in apartment","Private room",3,1,3,36,1,1125,0,"france","bordeaux","2020-08-29",1080
"7657",35070825,"Centre ville (Bordeaux)",44.8362,-0.58224,"Entire apartment","Entire home/apt",6,2,3,120,1,1125,0,"france","bordeaux","2020-08-29",3600
"7658",35075074,"Lormont",44.87622,-0.51615,"Entire condominium","Entire home/apt",2,1,1,35,5,90,0,"france","bordeaux","2020-08-29",1050
"7659",35076953,"Bordeaux Maritime",44.86059,-0.56375,"Entire apartment","Entire home/apt",3,NA,2,55,3,1125,5,"france","bordeaux","2020-08-29",1375
"7660",35079283,"Caudran",44.84008,-0.61984,"Entire condominium","Entire home/apt",2,1,1,70,2,30,0,"france","bordeaux","2020-08-29",2100
"7661",35080047,"La Glacire",44.83727,-0.6203,"Entire apartment","Entire home/apt",4,1,2,53,2,1125,25,"france","bordeaux","2020-08-29",265
"7662",35082514,"Plaisance-Loret-Maregue",44.84738,-0.50971,"Private room in condominium","Private room",1,1,1,15,1,10,0,"france","bordeaux","2020-08-29",450
"7663",35083885,"La Bastide",44.84643,-0.56115,"Private room in house","Private room",2,1,1,45,1,7,0,"france","bordeaux","2020-08-29",1350
"7664",35085122,"Talence",44.81631,-0.59227,"Entire condominium","Entire home/apt",4,2,2,70,4,31,0,"france","bordeaux","2020-08-29",2100
"7665",35085902,"La Glacire",44.83676,-0.61039,"Entire cabin","Entire home/apt",2,NA,1,96,1,1125,17,"france","bordeaux","2020-08-29",1248
"7666",35085942,"Centre ville (Merignac)",44.83889,-0.65818,"Entire house","Entire home/apt",7,4,4,130,3,1125,0,"france","bordeaux","2020-08-29",3900
"7667",35088383,"Parempuyre",44.95981,-0.62118,"Entire house","Entire home/apt",6,4,5,200,1,1125,0,"france","bordeaux","2020-08-29",6000
"7668",35088389,"Bordeaux Sud",44.82752,-0.57476,"Entire apartment","Entire home/apt",2,1,1,80,3,120,0,"france","bordeaux","2020-08-29",2400
"7669",35089256,"Bordeaux Maritime",44.87394,-0.55341,"Private room in house","Private room",2,1,1,62,1,30,17,"france","bordeaux","2020-08-29",806
"7670",35101950,"Nansouty - Saint Gens",44.82584,-0.56921,"Entire apartment","Entire home/apt",2,1,1,60,2,4,0,"france","bordeaux","2020-08-29",1800
"7671",35102688,"Palmer-Gravires-Cavailles",44.85113,-0.52215,"Private room in guesthouse","Private room",2,1,1,45,2,14,0,"france","bordeaux","2020-08-29",1350
"7672",35103814,"Martignas-sur-Jalle",44.84569,-0.78775,"Entire house","Entire home/apt",5,3,3,130,2,15,0,"france","bordeaux","2020-08-29",3900
"7673",35105823,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83233,-0.59001,"Entire apartment","Entire home/apt",2,1,1,50,5,14,0,"france","bordeaux","2020-08-29",1500
"7674",35107070,"Villenave-d'Ornon",44.7579,-0.58015,"Entire townhouse","Entire home/apt",3,NA,1,45,2,1125,0,"france","bordeaux","2020-08-29",1350
"7675",35113304,"Lormont",44.87584,-0.53318,"Entire apartment","Entire home/apt",4,1,1,75,1,7,25,"france","bordeaux","2020-08-29",375
"7676",35113809,"Eysines",44.88484,-0.63483,"Private room in guesthouse","Private room",8,2,7,60,1,20,0,"france","bordeaux","2020-08-29",1800
"7677",35117523,"Bordeaux Maritime",44.8668,-0.54831,"Entire condominium","Entire home/apt",2,NA,1,55,1,6,0,"france","bordeaux","2020-08-29",1650
"7678",35118833,"Arago-La Chataigneraie",44.79353,-0.65436,"Private room in house","Private room",2,1,1,25,1,15,17,"france","bordeaux","2020-08-29",325
"7679",35122226,"Bordeaux Sud",44.82896,-0.57153,"Entire apartment","Entire home/apt",2,1,2,60,10,35,29,"france","bordeaux","2020-08-29",60
"7680",35122807,"Centre ville (Bordeaux)",44.83559,-0.57901,"Entire apartment","Entire home/apt",2,1,1,86,1,10,23,"france","bordeaux","2020-08-29",602
"7681",35123935,"Caudran",44.85442,-0.62736,"Private room in house","Private room",2,1,1,40,2,30,28,"france","bordeaux","2020-08-29",80
"7682",35124397,"Bassens",44.89811,-0.50886,"Private room in house","Private room",2,1,1,50,2,15,20,"france","bordeaux","2020-08-29",500
"7683",35136079,"Nansouty - Saint Gens",44.81782,-0.57353,"Entire townhouse","Entire home/apt",6,3,3,145,4,1125,0,"france","bordeaux","2020-08-29",4350
"7684",35139728,"Centre ville (Bordeaux)",44.8373,-0.57922,"Entire apartment","Entire home/apt",4,1,2,107,1,30,28,"france","bordeaux","2020-08-29",214
"7685",35139950,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83446,-0.58647,"Entire apartment","Entire home/apt",2,NA,1,43,1,1125,0,"france","bordeaux","2020-08-29",1290
"7686",35141463,"Eysines",44.8651,-0.64365,"Private room in condominium","Private room",2,1,1,32,1,1125,0,"france","bordeaux","2020-08-29",960
"7687",35145092,"Centre ville (Bordeaux)",44.83814,-0.5936,"Entire house","Entire home/apt",6,2,3,135,2,92,0,"france","bordeaux","2020-08-29",4050
"7688",35147132,"Centre ville (Bordeaux)",44.83582,-0.57935,"Entire apartment","Entire home/apt",2,1,1,79,1,30,22,"france","bordeaux","2020-08-29",632
"7689",35148032,"Centre ville (Bordeaux)",44.83677,-0.57864,"Entire apartment","Entire home/apt",4,1,2,101,1,10,25,"france","bordeaux","2020-08-29",505
"7690",35150725,"Saint Augustin - Tauzin - Alphonse Dupeux",44.8297,-0.58411,"Entire apartment","Entire home/apt",2,NA,1,39,1,1125,0,"france","bordeaux","2020-08-29",1170
"7691",35153810,"Centre ville (Bordeaux)",44.84216,-0.57198,"Entire apartment","Entire home/apt",4,2,2,120,2,1125,8,"france","bordeaux","2020-08-29",2640
"7692",35158869,"Talence",44.80084,-0.58205,"Entire apartment","Entire home/apt",4,2,3,68,3,28,0,"france","bordeaux","2020-08-29",2040
"7693",35159834,"Bordeaux Maritime",44.86724,-0.57559,"Entire condominium","Entire home/apt",2,1,2,40,2,14,0,"france","bordeaux","2020-08-29",1200
"7694",35176467,"Chartrons - Grand Parc - Jardin Public",44.85495,-0.56977,"Entire apartment","Entire home/apt",3,NA,2,40,1,1125,0,"france","bordeaux","2020-08-29",1200
"7695",35177118,"Centre ville (Bordeaux)",44.84021,-0.5881,"Entire townhouse","Entire home/apt",4,1,2,85,2,1125,0,"france","bordeaux","2020-08-29",2550
"7696",35178350,"Saige",44.79063,-0.63337,"Entire townhouse","Entire home/apt",7,3,4,80,2,14,0,"france","bordeaux","2020-08-29",2400
"7697",35195067,"Eysines",44.8827,-0.64521,"Entire condominium","Entire home/apt",4,2,2,58,1,8,22,"france","bordeaux","2020-08-29",464
"7698",35215869,"Bordeaux Maritime",44.8639,-0.56036,"Private room in townhouse","Private room",2,1,1,39,2,1125,0,"france","bordeaux","2020-08-29",1170
"7699",35217466,"Caudran",44.85927,-0.60938,"Entire apartment","Entire home/apt",4,2,2,84,4,1125,0,"france","bordeaux","2020-08-29",2520
"7700",35218802,"Centre ville (Bordeaux)",44.83811,-0.57397,"Entire apartment","Entire home/apt",2,NA,1,50,3,1125,0,"france","bordeaux","2020-08-29",1500
"7701",35219555,"Bordeaux Sud",44.82151,-0.5603,"Entire house","Entire home/apt",7,4,5,170,3,1125,0,"france","bordeaux","2020-08-29",5100
"7702",35223018,"Le Bouscat",44.86656,-0.57972,"Entire apartment","Entire home/apt",4,2,2,75,5,25,0,"france","bordeaux","2020-08-29",2250
"7703",35225193,"Centre ville (Bordeaux)",44.83679,-0.57726,"Entire apartment","Entire home/apt",2,1,1,65,2,25,0,"france","bordeaux","2020-08-29",1950
"7704",35225602,"Bordeaux Maritime",44.86037,-0.56682,"Entire apartment","Entire home/apt",4,1,2,40,1,1125,0,"france","bordeaux","2020-08-29",1200
"7705",35230440,"Martignas-sur-Jalle",44.84294,-0.78205,"Entire house","Entire home/apt",8,5,7,170,6,10,0,"france","bordeaux","2020-08-29",5100
"7706",35242410,"Bassens",44.89928,-0.50868,"Private room in house","Private room",2,1,1,50,2,8,20,"france","bordeaux","2020-08-29",500
"7707",35249063,"Nansouty - Saint Gens",44.81516,-0.57091,"Private room in townhouse","Private room",2,1,1,44,2,28,18,"france","bordeaux","2020-08-29",528
"7708",35251003,"Gradignan",44.78056,-0.62202,"Private room in apartment","Private room",2,1,1,95,1,1125,30,"france","bordeaux","2020-08-29",0
"7709",35253367,"Centre ville (Bordeaux)",44.83778,-0.57046,"Entire apartment","Entire home/apt",2,1,1,83.57,2,1125,19,"france","bordeaux","2020-08-29",919.27
"7710",35254776,"Centre ville (Bordeaux)",44.83985,-0.57845,"Room in boutique hotel","Hotel room",1,1,NA,91,1,1125,24,"france","bordeaux","2020-08-29",546
"7711",35254778,"Centre ville (Bordeaux)",44.8413,-0.57991,"Room in boutique hotel","Hotel room",1,1,NA,80,1,1125,26,"france","bordeaux","2020-08-29",320
"7712",35254780,"Centre ville (Bordeaux)",44.83943,-0.57942,"Room in boutique hotel","Hotel room",2,1,NA,91,1,1125,25,"france","bordeaux","2020-08-29",455
"7713",35254789,"Centre ville (Bordeaux)",44.83969,-0.57818,"Room in boutique hotel","Hotel room",2,1,NA,91,1,1125,30,"france","bordeaux","2020-08-29",0
"7714",35254792,"Centre ville (Bordeaux)",44.84023,-0.57824,"Room in boutique hotel","Hotel room",2,1,NA,102,1,1125,30,"france","bordeaux","2020-08-29",0
"7715",35254796,"Centre ville (Bordeaux)",44.84,-0.57839,"Room in boutique hotel","Hotel room",4,1,NA,204,1,1125,30,"france","bordeaux","2020-08-29",0
"7716",35257597,"Centre ville (Bordeaux)",44.83634,-0.57256,"Entire apartment","Entire home/apt",4,1,2,55,2,45,12,"france","bordeaux","2020-08-29",990
"7717",35261671,"Bruges",44.87942,-0.59244,"Entire apartment","Entire home/apt",4,1,2,50,1,1125,0,"france","bordeaux","2020-08-29",1500
"7718",35263658,"Bordeaux Sud",44.82956,-0.57309,"Entire apartment","Entire home/apt",4,2,2,80,30,1125,23,"france","bordeaux","2020-08-29",560
"7719",35270168,"Le Bouscat",44.85848,-0.60578,"Entire house","Entire home/apt",6,3,4,100,1,15,0,"france","bordeaux","2020-08-29",3000
"7720",35271660,"Bordeaux Maritime",44.86082,-0.56437,"Entire house","Entire home/apt",7,3,4,285,3,28,0,"france","bordeaux","2020-08-29",8550
"7721",35274652,"Les Eyquems",44.83272,-0.64071,"Private room in house","Private room",1,1,1,35,1,1125,0,"france","bordeaux","2020-08-29",1050
"7722",35277546,"Centre ville (Bordeaux)",44.84472,-0.58124,"Entire apartment","Entire home/apt",2,NA,1,55,1,1125,0,"france","bordeaux","2020-08-29",1650
"7723",35280248,"Bordeaux Sud",44.83246,-0.57278,"Entire apartment","Entire home/apt",3,NA,1,68,3,1125,0,"france","bordeaux","2020-08-29",2040
"7724",35287968,"Nansouty - Saint Gens",44.82631,-0.57099,"Entire condominium","Entire home/apt",2,1,1,79,2,250,0,"france","bordeaux","2020-08-29",2370
"7725",35294236,"Eysines",44.88865,-0.6354,"Entire condominium","Entire home/apt",2,1,1,40,2,9,0,"france","bordeaux","2020-08-29",1200
"7726",35296727,"Chartrons - Grand Parc - Jardin Public",44.85519,-0.56965,"Entire condominium","Entire home/apt",3,1,2,55,3,1125,0,"france","bordeaux","2020-08-29",1650
"7727",35300610,"Les Eyquems",44.82507,-0.65192,"Entire house","Entire home/apt",6,3,3,70,10,120,0,"france","bordeaux","2020-08-29",2100
"7728",35305786,"Nansouty - Saint Gens",44.8261,-0.57271,"Entire house","Entire home/apt",4,2,2,67,2,1125,0,"france","bordeaux","2020-08-29",2010
"7729",35307430,"Centre ville (Bordeaux)",44.84914,-0.58409,"Entire apartment","Entire home/apt",2,1,1,55,1,365,0,"france","bordeaux","2020-08-29",1650
"7730",35308023,"Bordeaux Maritime",44.85888,-0.56122,"Entire condominium","Entire home/apt",4,2,2,61,2,6,0,"france","bordeaux","2020-08-29",1830
"7731",35308913,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82304,-0.59843,"Entire condominium","Entire home/apt",6,3,3,90,4,1125,0,"france","bordeaux","2020-08-29",2700
"7732",35309125,"Saige",44.79316,-0.63113,"Private room in condominium","Private room",2,1,1,30,5,60,0,"france","bordeaux","2020-08-29",900
"7733",35310265,"Bordeaux Maritime",44.86116,-0.55801,"Private room in apartment","Private room",2,1,1,25,1,1125,0,"france","bordeaux","2020-08-29",750
"7734",35310852,"Bgles",44.8117,-0.56273,"Entire townhouse","Entire home/apt",5,3,4,80,2,7,2,"france","bordeaux","2020-08-29",2240
"7735",35311057,"Bordeaux Sud",44.81867,-0.54897,"Entire house","Entire home/apt",2,1,1,66,5,120,0,"france","bordeaux","2020-08-29",1980
"7736",35312212,"Verthamon",44.82078,-0.60828,"Entire apartment","Entire home/apt",4,1,2,49,6,30,0,"france","bordeaux","2020-08-29",1470
"7737",35324541,"Arlac",44.82586,-0.62014,"Private room in condominium","Private room",2,1,1,40,1,7,23,"france","bordeaux","2020-08-29",280
"7738",35325019,"Bordeaux Sud",44.83361,-0.5731,"Entire apartment","Entire home/apt",3,NA,2,50,1,22,19,"france","bordeaux","2020-08-29",550
"7739",35327092,"Bordeaux Sud",44.82672,-0.55776,"Entire apartment","Entire home/apt",5,2,3,60,1,1125,0,"france","bordeaux","2020-08-29",1800
"7740",35327833,"Caudran",44.84021,-0.60327,"Entire apartment","Entire home/apt",2,NA,1,60,2,5,20,"france","bordeaux","2020-08-29",600
"7741",35328693,"Nansouty - Saint Gens",44.81774,-0.57044,"Private room in townhouse","Private room",1,1,1,25,7,1125,0,"france","bordeaux","2020-08-29",750
"7742",35328959,"Chartrons - Grand Parc - Jardin Public",44.8533,-0.56888,"Private room in apartment","Private room",2,1,1,70,1,1125,29,"france","bordeaux","2020-08-29",70
"7743",35329831,"Chartrons - Grand Parc - Jardin Public",44.85657,-0.5653,"Entire apartment","Entire home/apt",4,2,2,78,1,1125,0,"france","bordeaux","2020-08-29",2340
