"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"7870",30494624,"7e Arrondissement",45.7527,4.84675,"Entire apartment","Entire home/apt",2,NA,1,49,1,1125,1,"france","lyon","2020-09-19",1421
"7871",30497712,"2e Arrondissement",45.763,4.83217,"Entire apartment","Entire home/apt",4,2,2,100,2,1125,0,"france","lyon","2020-09-19",3000
"7872",30497758,"6e Arrondissement",45.76975,4.85497,"Private room in apartment","Private room",2,1,1,125,1,3,0,"france","lyon","2020-09-19",3750
"7873",30497868,"1er Arrondissement",45.76823,4.81989,"Entire apartment","Entire home/apt",4,1,2,170,2,4,0,"france","lyon","2020-09-19",5100
"7874",30498866,"1er Arrondissement",45.77397,4.82829,"Entire apartment","Entire home/apt",2,1,1,42,2,7,24,"france","lyon","2020-09-19",252
"7875",30499352,"2e Arrondissement",45.75706,4.83134,"Entire apartment","Entire home/apt",4,1,2,100,2,1125,0,"france","lyon","2020-09-19",3000
"7876",30500427,"3e Arrondissement",45.76173,4.84847,"Entire apartment","Entire home/apt",2,NA,1,69,2,7,0,"france","lyon","2020-09-19",2070
"7877",30500453,"5e Arrondissement",45.7621,4.82753,"Entire apartment","Entire home/apt",2,NA,1,130,1,2,29,"france","lyon","2020-09-19",130
"7878",30500614,"8e Arrondissement",45.73392,4.88495,"Entire apartment","Entire home/apt",4,1,2,59,2,1125,0,"france","lyon","2020-09-19",1770
"7879",30501411,"3e Arrondissement",45.75655,4.85703,"Entire apartment","Entire home/apt",4,1,2,60,2,1125,0,"france","lyon","2020-09-19",1800
"7880",30501761,"4e Arrondissement",45.77883,4.8384,"Entire condominium","Entire home/apt",6,3,3,NA,3,1125,29,"france","lyon","2020-09-19",0
"7881",30501827,"2e Arrondissement",45.75766,4.829,"Entire apartment","Entire home/apt",2,NA,1,60,3,1125,12,"france","lyon","2020-09-19",1080
"7882",30502301,"3e Arrondissement",45.75632,4.8476,"Entire apartment","Entire home/apt",4,1,2,120,1,1125,0,"france","lyon","2020-09-19",3600
"7883",30502357,"9e Arrondissement",45.77101,4.80443,"Entire apartment","Entire home/apt",4,1,1,71,1,1125,0,"france","lyon","2020-09-19",2130
"7884",30503343,"1er Arrondissement",45.77006,4.83475,"Entire apartment","Entire home/apt",4,1,2,63,2,10,0,"france","lyon","2020-09-19",1890
